InteractionID;UserID;SessionDuration (secs);QueryType;ResponseTime (secs);SatisfactionRating;ResolvedQuery;SentimentScore;IntentConfidence (%);ResponseLength (words);Language;ChatbotVersion;Escalation;InteractionDate;EfficiencyScore
12138;3165;304;Product Inquiry;3;5;Yes;-0.26;71.5;50;French;v1.1;Yes;20/05/2024 17:00;8.85
12139;4308;47;General Query;1;3;Yes;0.51;86.63;55;English;v2.1;No;20/05/2024 18:00;9.96
12140;3356;370;General Query;1;5;Yes;-0.15;77.55;82;English;v2.0;Yes;20/05/2024 19:00;9.65
12141;4527;102;Feedback;3;2;Yes;-0.85;80.04;35;English;v1.1;No;20/05/2024 20:00;8.8
12142;4971;389;General Query;7;2;Yes;-0.99;65.34;11;English;v1.0;No;20/05/2024 21:00;6.93
12143;4546;560;General Query;2;3;No;0.02;84.99;23;English;v2.1;No;20/05/2024 22:00;9.2
12144;3147;414;General Query;4;3;Yes;-0.03;53.75;56;English;v2.0;Yes;20/05/2024 23:00;6.38
12145;3308;499;General Query;4;4;Yes;0.72;99.3;40;English;v1.1;No;21/05/2024 00:00;11.23
12146;1992;232;General Query;6;4;Yes;-0.63;50.1;82;English;v2.1;No;21/05/2024 01:00;6.11
12147;2328;379;General Query;7;3;Yes;-0.71;58.92;70;English;v2.1;No;21/05/2024 02:00;6.59
12148;2377;233;Product Inquiry;2;2;Yes;0.02;52.96;83;English;v2.1;No;21/05/2024 03:00;6.2
12149;1285;323;Technical Support;1;5;Yes;0.46;64.46;19;English;v2.0;Yes;21/05/2024 04:00;8.35
12150;3375;174;Product Inquiry;6;3;No;-0.78;90.28;33;English;v2.0;No;21/05/2024 05:00;9.33
12151;4174;399;Product Inquiry;3;2;Yes;0.88;53.03;97;English;v1.1;No;21/05/2024 06:00;6.1
12152;3110;219;Technical Support;6;2;Yes;-0.59;52.97;26;Spanish;v2.0;Yes;21/05/2024 07:00;5.8
12153;1686;257;Others;2;3;Yes;-0.4;55.5;70;English;v1.0;Yes;21/05/2024 08:00;6.75
12154;2305;186;Product Inquiry;7;1;No;-0.14;99.17;10;English;v1.1;No;21/05/2024 09:00;9.52
12155;2464;245;Feedback;8;4;Yes;0.04;67.57;60;Spanish;v2.1;No;21/05/2024 10:00;7.66
12156;4364;270;Product Inquiry;5;4;Yes;0.43;63.33;21;Spanish;v1.1;No;21/05/2024 11:00;7.53
12157;1737;299;Technical Support;9;5;Yes;0.14;54.71;36;Other;v1.0;Yes;21/05/2024 12:00;6.57
12158;4078;495;Product Inquiry;6;4;Yes;0.25;51.72;65;English;v1.1;No;21/05/2024 13:00;6.27
12159;3686;517;Feedback;3;1;Yes;0.46;94.66;23;English;v2.0;No;21/05/2024 14:00;9.97
12160;3983;554;Product Inquiry;2;3;Yes;0.11;93.33;78;English;v1.1;No;21/05/2024 15:00;10.53
12161;4163;430;Technical Support;7;2;Yes;-0.69;66.72;77;English;v1.0;No;21/05/2024 16:00;7.07
12162;2958;448;Product Inquiry;1;2;Yes;-0.79;97.48;11;English;v2.1;No;21/05/2024 17:00;10.75
12163;4261;558;Feedback;1;1;Yes;0.71;51.21;8;Spanish;v2.1;No;21/05/2024 18:00;5.82
12164;2894;462;Others;8;1;Yes;0.67;95.79;79;English;v2.1;No;21/05/2024 19:00;9.58
12165;3523;229;General Query;6;3;Yes;0.03;56.09;94;English;v1.0;No;21/05/2024 20:00;6.41
12166;4582;566;Product Inquiry;3;1;Yes;-0.66;92.99;34;English;v2.0;No;21/05/2024 21:00;9.8
12167;2485;510;General Query;9;3;No;-1.0;97.17;26;English;v2.1;No;21/05/2024 22:00;9.72
12168;3100;490;General Query;1;2;No;-0.14;59.23;64;English;v2.0;No;21/05/2024 23:00;6.42
12169;3801;587;Feedback;5;4;Yes;0.73;95.98;90;Spanish;v2.0;No;22/05/2024 00:00;10.8
12170;1485;482;Product Inquiry;1;3;Yes;-0.32;59.91;60;English;v1.0;No;22/05/2024 01:00;7.29
12171;4715;569;General Query;7;4;No;-0.34;97.63;85;English;v2.1;No;22/05/2024 02:00;10.26
12172;2513;496;Technical Support;1;3;No;0.11;89.94;9;English;v2.1;Yes;22/05/2024 03:00;9.79
12173;3001;217;Product Inquiry;4;3;No;-0.1;59.49;6;English;v1.0;No;22/05/2024 04:00;6.45
12174;2387;540;General Query;2;3;Yes;-0.93;75.93;23;English;v2.1;No;22/05/2024 05:00;8.79
12175;4183;518;General Query;9;2;Yes;-0.05;51.19;20;English;v2.0;No;22/05/2024 06:00;5.32
12176;3456;530;Product Inquiry;3;2;Yes;0.63;76.34;11;Spanish;v1.1;No;22/05/2024 07:00;8.43
12177;2030;344;General Query;6;5;No;-0.15;61.77;39;English;v1.1;No;22/05/2024 08:00;7.08
12178;2765;486;General Query;7;4;Yes;-0.31;59.92;9;French;v1.0;No;22/05/2024 09:00;6.99
12179;1667;158;General Query;2;2;Yes;-0.71;82.99;18;English;v2.1;No;22/05/2024 10:00;9.2
12180;2220;261;Feedback;1;1;No;0.42;72.22;78;English;v2.1;No;22/05/2024 11:00;7.42
12181;1834;335;General Query;2;3;Yes;-0.56;71.28;44;English;v1.1;No;22/05/2024 12:00;8.33
12182;1875;154;Technical Support;8;1;Yes;-0.5;83.8;50;French;v1.1;No;22/05/2024 13:00;8.38
12183;4806;207;Product Inquiry;9;4;Yes;0.8;74.05;74;German;v2.1;No;22/05/2024 14:00;8.2
12184;3414;598;General Query;8;3;Yes;-0.49;84.01;26;Spanish;v2.1;No;22/05/2024 15:00;9.0
12185;2001;88;Product Inquiry;1;3;Yes;0.86;94.12;38;Spanish;v2.1;No;22/05/2024 16:00;10.71
12186;1249;458;Product Inquiry;2;3;Yes;0.83;82.56;31;Spanish;v2.0;No;22/05/2024 17:00;9.46
12187;2939;96;Technical Support;4;1;Yes;0.98;58.85;73;Spanish;v1.1;No;22/05/2024 18:00;6.29
12188;2618;419;Feedback;8;5;Yes;0.72;93.45;36;English;v1.0;No;22/05/2024 19:00;10.54
12189;2263;393;General Query;9;1;Yes;-0.78;65.87;41;Spanish;v1.0;No;22/05/2024 20:00;6.49
12190;3427;31;Technical Support;7;5;Yes;0.34;69.78;85;English;v1.1;No;22/05/2024 21:00;8.28
12191;4978;506;General Query;8;4;Yes;-0.81;60.01;74;English;v2.1;No;22/05/2024 22:00;6.9
12192;1871;436;General Query;9;3;Yes;0.21;89.64;9;German;v1.0;Yes;22/05/2024 23:00;9.46
12193;1834;226;General Query;4;4;No;-0.36;61.01;16;French;v1.0;No;23/05/2024 00:00;6.9
12194;4542;360;Technical Support;4;1;Yes;-0.97;66.18;74;English;v2.0;No;23/05/2024 01:00;7.02
12195;3822;330;General Query;3;2;Yes;-0.47;73.05;8;English;v1.1;No;23/05/2024 02:00;8.1
12196;1918;327;Product Inquiry;7;3;Yes;-0.71;75.22;79;English;v2.1;No;23/05/2024 03:00;8.22
12197;2724;312;Technical Support;4;3;Yes;-0.1;65.67;42;Spanish;v2.0;No;23/05/2024 04:00;7.57
12198;3502;395;Technical Support;1;3;Yes;0.81;92.37;69;English;v1.0;No;23/05/2024 05:00;10.54
12199;3413;546;Feedback;8;5;Yes;-0.19;57.8;35;English;v1.1;Yes;23/05/2024 06:00;6.98
12200;2313;359;General Query;1;4;Yes;-0.1;52.68;63;Spanish;v1.0;No;23/05/2024 07:00;6.87
12201;2897;102;Product Inquiry;3;3;Yes;-0.3;65.53;74;English;v1.0;Yes;23/05/2024 08:00;7.65
12202;1402;596;Feedback;9;4;Yes;-0.58;85.94;95;English;v1.0;No;23/05/2024 09:00;9.39
12203;3105;471;General Query;1;4;Yes;0.81;70.86;37;English;v1.1;No;23/05/2024 10:00;8.69
12204;3568;22;Technical Support;1;2;Yes;0.93;92.27;70;English;v2.0;No;23/05/2024 11:00;10.23
12205;2327;475;General Query;3;1;No;-0.21;55.06;76;English;v2.1;No;23/05/2024 12:00;5.51
12206;2138;255;Technical Support;7;3;Yes;0.67;63.08;98;Spanish;v1.1;No;23/05/2024 13:00;7.01
12207;1209;408;Technical Support;6;4;Yes;-0.49;84.86;83;Spanish;v2.0;No;23/05/2024 14:00;9.59
12208;2064;412;Feedback;5;5;Yes;-0.74;90.94;62;Spanish;v1.0;No;23/05/2024 15:00;10.59
12209;1815;49;Product Inquiry;4;3;Yes;-0.29;87.4;20;English;v1.0;No;23/05/2024 16:00;9.74
12210;3220;167;Technical Support;5;3;Yes;-0.07;51.32;67;English;v1.0;No;23/05/2024 17:00;6.03
12211;1233;302;General Query;5;3;Yes;0.75;93.21;75;English;v1.0;No;23/05/2024 18:00;10.22
12212;1792;257;Product Inquiry;7;5;Yes;-0.45;69.66;81;German;v2.0;No;23/05/2024 19:00;8.27
12213;2907;338;Product Inquiry;6;5;No;0.7;55.27;60;English;v2.0;No;23/05/2024 20:00;6.43
12214;2613;356;Product Inquiry;9;3;Yes;-0.61;66.26;5;English;v2.1;No;23/05/2024 21:00;7.13
12215;4691;50;Product Inquiry;3;4;Yes;-0.45;50.66;9;Spanish;v1.1;No;23/05/2024 22:00;6.47
12216;3840;226;Others;7;4;Yes;0.8;58.48;69;English;v1.0;No;23/05/2024 23:00;6.85
12217;4474;248;General Query;6;2;No;0.49;98.21;22;English;v1.1;No;24/05/2024 00:00;9.82
12218;4110;361;General Query;3;2;Yes;0.31;67.56;50;English;v1.0;No;24/05/2024 01:00;7.56
12219;3166;479;Others;7;5;Yes;-0.46;74.26;29;Spanish;v1.0;No;24/05/2024 02:00;8.73
12220;1334;155;Product Inquiry;7;4;Yes;0.87;60.95;80;English;v2.1;No;24/05/2024 03:00;7.1
12221;2359;303;Product Inquiry;1;4;Yes;-0.87;91.25;70;Spanish;v2.0;No;24/05/2024 04:00;10.72
12222;4610;370;General Query;6;5;Yes;-0.45;89.76;36;English;v1.0;No;24/05/2024 05:00;10.38
12223;2639;36;General Query;7;4;Yes;0.44;61.97;83;English;v1.0;No;24/05/2024 06:00;7.2
12224;2097;234;General Query;2;4;Yes;-0.64;65.6;95;Other;v2.0;No;24/05/2024 07:00;8.06
12225;2214;414;General Query;3;2;Yes;-0.3;95.63;88;English;v2.0;Yes;24/05/2024 08:00;10.36
12226;1323;418;Product Inquiry;9;3;No;0.48;94.47;83;Spanish;v2.0;Yes;24/05/2024 09:00;9.45
12227;4058;433;Technical Support;8;3;Yes;-0.18;71.01;67;French;v2.1;No;24/05/2024 10:00;7.7
12228;4218;263;Feedback;1;3;Yes;0.71;92.35;54;German;v2.0;No;24/05/2024 11:00;10.54
12229;2790;114;General Query;3;4;Yes;0.15;87.24;56;English;v1.1;No;24/05/2024 12:00;10.12
12230;1283;25;General Query;3;3;Yes;0.94;89.02;82;English;v2.1;No;24/05/2024 13:00;10.0
12231;1212;106;Product Inquiry;3;5;Yes;0.29;54.76;53;Other;v1.1;Yes;24/05/2024 14:00;7.18
12232;2658;208;General Query;2;3;Yes;0.43;69.3;96;English;v2.1;No;24/05/2024 15:00;8.13
12233;2741;439;Technical Support;5;3;Yes;0.68;75.96;96;English;v2.1;No;24/05/2024 16:00;8.5
12234;1928;86;Product Inquiry;3;5;No;0.47;53.11;63;English;v1.1;No;24/05/2024 17:00;6.51
12235;1751;267;Others;3;1;Yes;0.57;98.61;99;English;v1.0;No;24/05/2024 18:00;10.36
12236;2417;226;General Query;1;3;No;0.19;84.42;83;English;v2.1;Yes;24/05/2024 19:00;9.24
12237;3386;224;General Query;6;2;Yes;-0.54;71.88;26;Spanish;v1.0;No;24/05/2024 20:00;7.69
12238;2821;338;General Query;9;3;Yes;-0.07;65.09;83;English;v1.0;No;24/05/2024 21:00;7.01
12239;2045;102;General Query;6;4;Yes;0.92;51.8;88;English;v1.1;No;24/05/2024 22:00;6.28
12240;2794;443;Technical Support;6;4;No;-0.07;77.65;6;Spanish;v1.0;Yes;24/05/2024 23:00;8.36
12241;2892;101;Feedback;4;3;Yes;0.77;59.67;15;English;v1.1;No;25/05/2024 00:00;6.97
12242;1104;568;General Query;1;3;Yes;0.36;88.36;85;English;v2.1;No;25/05/2024 01:00;10.14
12243;2489;506;General Query;2;3;Yes;-0.82;99.01;88;English;v2.0;No;25/05/2024 02:00;11.1
12244;2482;152;General Query;2;4;Yes;0.03;67.61;62;English;v1.0;No;25/05/2024 03:00;8.26
12245;2455;134;Product Inquiry;1;3;Yes;-0.91;53.46;95;English;v1.0;No;25/05/2024 04:00;6.65
12246;1769;396;Product Inquiry;2;2;Yes;-0.19;57.48;57;English;v2.0;No;25/05/2024 05:00;6.65
12247;3763;230;Technical Support;5;5;Yes;0.91;71.4;22;English;v1.1;No;25/05/2024 06:00;8.64
12248;4893;151;Technical Support;4;3;Yes;0.82;79.23;64;English;v2.1;No;25/05/2024 07:00;8.92
12249;4845;393;Product Inquiry;8;3;Yes;0.07;91.52;29;English;v1.0;No;25/05/2024 08:00;9.75
12250;4690;173;Product Inquiry;3;3;Yes;0.5;75.87;32;English;v1.1;No;25/05/2024 09:00;8.69
12251;3810;442;Technical Support;4;4;Yes;0.1;83.26;46;English;v1.1;Yes;25/05/2024 10:00;9.63
12252;2959;385;General Query;8;2;Yes;0.12;66.44;17;English;v1.0;No;25/05/2024 11:00;6.94
12253;3027;166;General Query;1;4;Yes;0.46;98.44;15;English;v1.1;No;25/05/2024 12:00;11.44
12254;4292;146;General Query;7;1;Yes;0.33;64.25;86;Spanish;v1.0;No;25/05/2024 13:00;6.52
12255;1378;327;General Query;6;4;Yes;-0.83;83.12;34;English;v1.1;No;25/05/2024 14:00;9.41
12256;4293;137;General Query;5;2;Yes;-0.24;62.81;83;English;v2.1;Yes;25/05/2024 15:00;6.88
12257;4329;592;General Query;1;2;Yes;-0.38;57.8;60;English;v2.0;No;25/05/2024 16:00;6.78
12258;1712;250;General Query;2;3;Yes;0.96;99.8;87;Spanish;v2.1;No;25/05/2024 17:00;11.18
12259;4438;470;Technical Support;5;3;Yes;0.45;72.12;48;Spanish;v1.1;No;25/05/2024 18:00;8.11
12260;4841;519;Product Inquiry;9;2;Yes;0.75;90.3;96;English;v1.0;No;25/05/2024 19:00;9.23
12261;2372;164;General Query;7;2;No;-0.79;51.53;39;Spanish;v2.0;No;25/05/2024 20:00;5.05
12262;1224;68;Technical Support;7;5;Yes;-0.9;66.04;63;German;v1.1;No;25/05/2024 21:00;7.9
12263;2737;126;Technical Support;1;4;Yes;0.24;61.15;94;English;v1.1;No;25/05/2024 22:00;7.72
12264;1737;112;General Query;8;2;Yes;0.09;66.8;62;English;v2.0;No;25/05/2024 23:00;6.98
12265;1235;159;Others;4;4;Yes;-0.82;51.98;55;English;v1.1;Yes;26/05/2024 00:00;6.5
12266;1182;333;General Query;2;5;Yes;0.19;76.32;36;English;v1.1;No;26/05/2024 01:00;9.43
12267;1711;30;Technical Support;7;2;Yes;0.69;93.22;85;English;v2.1;No;26/05/2024 02:00;9.72
12268;2892;467;Others;6;4;Yes;-0.66;94.37;91;English;v2.0;No;26/05/2024 03:00;10.54
12269;4829;414;Technical Support;9;2;Yes;0.12;89.92;55;Spanish;v2.1;No;26/05/2024 04:00;9.19
12270;3491;524;Technical Support;9;3;No;0.7;79.78;75;English;v2.0;Yes;26/05/2024 05:00;7.98
12271;2888;397;Feedback;4;2;Yes;0.8;87.88;50;English;v2.1;No;26/05/2024 06:00;9.49
12272;1622;380;General Query;5;2;Yes;0.76;57.89;65;Other;v1.0;No;26/05/2024 07:00;6.39
12273;4077;567;General Query;5;3;Yes;0.69;99.36;14;Spanish;v2.0;No;26/05/2024 08:00;10.84
12274;2259;592;Product Inquiry;8;4;No;-0.29;85.29;99;German;v1.1;No;26/05/2024 09:00;8.93
12275;2150;580;Feedback;1;5;Yes;0.16;80.27;13;English;v1.0;No;26/05/2024 10:00;9.93
12276;4175;415;Product Inquiry;6;4;Yes;-0.02;86.07;69;Spanish;v2.0;No;26/05/2024 11:00;9.71
12277;1748;205;Others;5;2;Yes;-0.78;68.97;70;English;v1.0;No;26/05/2024 12:00;7.5
12278;4986;240;General Query;2;4;Yes;0.05;61.43;6;Other;v2.1;No;26/05/2024 13:00;7.64
12279;4551;537;Technical Support;4;2;Yes;0.07;79.99;39;English;v1.0;No;26/05/2024 14:00;8.7
12280;3202;319;Feedback;7;3;Yes;0.71;62.37;54;English;v2.1;No;26/05/2024 15:00;6.94
12281;3304;194;Product Inquiry;2;2;Yes;-0.83;59.82;55;English;v2.0;No;26/05/2024 16:00;6.88
12282;3282;390;Others;6;4;Yes;-0.71;82.43;74;German;v2.1;No;26/05/2024 17:00;9.34
12283;3547;528;General Query;5;2;Yes;0.17;97.55;40;English;v2.0;No;26/05/2024 18:00;10.36
12284;3336;223;Others;1;4;Yes;-0.68;87.54;97;English;v1.0;No;26/05/2024 19:00;10.35
12285;1509;301;Feedback;1;2;Yes;0.92;80.79;22;English;v2.0;No;26/05/2024 20:00;9.08
12286;2575;435;General Query;8;3;Yes;0.09;51.9;7;English;v2.1;No;26/05/2024 21:00;5.79
12287;2823;52;Product Inquiry;9;2;Yes;-0.63;54.09;46;English;v1.0;No;26/05/2024 22:00;5.61
12288;3756;101;Product Inquiry;7;2;Yes;-0.88;51.56;79;French;v1.1;No;26/05/2024 23:00;5.56
12289;1784;502;General Query;9;3;Yes;0.11;81.37;60;French;v2.1;No;27/05/2024 00:00;8.64
12290;3941;167;General Query;2;5;Yes;0.65;52.81;45;English;v1.0;No;27/05/2024 01:00;7.08
12291;3823;514;General Query;8;1;Yes;0.1;69.98;16;Spanish;v1.1;No;27/05/2024 02:00;7.0
12292;4640;189;Product Inquiry;6;3;Yes;0.86;54.41;29;English;v2.1;Yes;27/05/2024 03:00;6.24
12293;3345;26;Product Inquiry;7;1;Yes;0.94;67.54;96;Other;v2.0;No;27/05/2024 04:00;6.85
12294;4681;399;Feedback;7;2;Yes;-0.97;71.43;35;English;v1.1;No;27/05/2024 05:00;7.54
12295;1136;453;General Query;6;2;Yes;0.71;82.38;76;French;v2.0;No;27/05/2024 06:00;8.74
12296;3423;53;Technical Support;4;3;No;0.49;64.27;38;English;v2.1;No;27/05/2024 07:00;6.93
12297;3134;582;General Query;3;4;Yes;0.27;67.48;93;French;v1.1;No;27/05/2024 08:00;8.15
12298;4490;157;Technical Support;9;3;Yes;0.94;75.95;97;Spanish;v2.0;No;27/05/2024 09:00;8.1
12299;2777;386;Feedback;5;4;Yes;-0.82;75.97;79;Spanish;v2.0;No;27/05/2024 10:00;8.8
12300;2222;125;General Query;1;1;Yes;-0.01;58.18;86;Spanish;v2.0;No;27/05/2024 11:00;6.52
12301;4534;51;General Query;1;1;No;-0.37;86.85;85;English;v1.1;No;27/05/2024 12:00;8.88
12302;3484;543;Product Inquiry;8;2;Yes;0.99;74.75;37;English;v1.1;No;27/05/2024 13:00;7.78
12303;2333;187;General Query;5;3;No;-0.4;70.13;88;Spanish;v1.0;No;27/05/2024 14:00;7.41
12304;4667;97;Product Inquiry;5;3;Yes;-0.51;64.09;29;English;v1.0;No;27/05/2024 15:00;7.31
12305;2777;565;General Query;2;4;Yes;-0.11;75.63;78;Other;v1.1;No;27/05/2024 16:00;9.06
12306;2304;228;General Query;8;5;Yes;-0.92;61.7;72;English;v1.0;No;27/05/2024 17:00;7.37
12307;4394;430;Technical Support;6;4;Yes;0.23;72.12;10;English;v1.0;No;27/05/2024 18:00;8.31
12308;1763;27;Feedback;1;4;Yes;-0.72;70.49;91;English;v2.1;No;27/05/2024 19:00;8.65
12309;1701;246;Product Inquiry;9;5;Yes;0.1;92.63;7;English;v1.0;Yes;27/05/2024 20:00;10.36
12310;3989;194;General Query;6;3;No;0.76;71.98;94;English;v2.0;No;27/05/2024 21:00;7.5
12311;1151;100;General Query;3;5;Yes;-0.38;83.3;22;English;v1.1;No;27/05/2024 22:00;10.03
12312;2325;76;Others;6;3;Yes;-0.4;69.47;21;Spanish;v2.0;No;27/05/2024 23:00;7.75
12313;2301;154;Feedback;4;4;Yes;0.03;70.57;18;English;v2.0;No;28/05/2024 00:00;8.36
12314;4722;257;General Query;9;1;Yes;-0.2;80.4;41;Other;v1.1;No;28/05/2024 01:00;7.94
12315;2711;491;Feedback;8;3;Yes;0.82;58.43;84;English;v1.1;No;28/05/2024 02:00;6.44
12316;2031;236;Others;2;5;Yes;0.81;62.92;32;German;v1.0;No;28/05/2024 03:00;8.09
12317;1806;45;General Query;3;5;Yes;-0.07;69.3;43;English;v2.0;No;28/05/2024 04:00;8.63
12318;1234;206;Technical Support;8;3;Yes;0.43;79.56;59;German;v2.0;No;28/05/2024 05:00;8.56
12319;3722;135;Product Inquiry;2;3;Yes;-0.46;82.0;38;Spanish;v1.0;Yes;28/05/2024 06:00;9.4
12320;1560;182;General Query;8;4;Yes;0.17;63.69;9;English;v1.1;No;28/05/2024 07:00;7.27
12321;2325;433;General Query;8;3;Yes;0.64;83.48;65;English;v2.1;No;28/05/2024 08:00;8.95
12322;1037;197;General Query;5;2;Yes;0.56;89.83;8;Spanish;v2.1;No;28/05/2024 09:00;9.58
12323;2159;299;Feedback;5;2;Yes;-0.7;53.71;52;English;v1.1;No;28/05/2024 10:00;5.97
12324;3869;231;Technical Support;8;2;Yes;0.41;91.13;6;German;v1.1;No;28/05/2024 11:00;9.41
12325;1420;73;General Query;7;5;No;-0.58;88.35;81;English;v2.0;No;28/05/2024 12:00;9.64
12326;2242;86;Product Inquiry;8;3;Yes;0.03;95.34;95;English;v1.0;No;28/05/2024 13:00;10.13
12327;1347;563;Product Inquiry;1;3;No;0.97;94.81;40;English;v1.0;No;28/05/2024 14:00;10.28
12328;2831;539;Product Inquiry;7;2;No;-0.83;99.71;76;French;v2.1;No;28/05/2024 15:00;9.87
12329;2569;518;Technical Support;7;3;No;-0.92;68.16;88;Other;v1.0;No;28/05/2024 16:00;7.02
12330;4935;450;Product Inquiry;2;5;Yes;0.08;75.12;58;Spanish;v1.1;No;28/05/2024 17:00;9.31
12331;4150;65;General Query;9;3;Yes;0.95;55.2;32;Other;v2.1;No;28/05/2024 18:00;6.02
12332;3795;54;General Query;6;1;No;0.62;63.05;52;English;v2.0;No;28/05/2024 19:00;6.0
12333;2918;208;Product Inquiry;8;3;Yes;-0.52;79.36;90;English;v2.0;No;28/05/2024 20:00;8.54
12334;3320;108;Technical Support;6;1;Yes;0.77;58.03;83;English;v1.0;No;28/05/2024 21:00;6.0
12335;4232;354;Product Inquiry;7;4;Yes;0.16;59.93;43;English;v2.1;No;28/05/2024 22:00;6.99
12336;4758;155;Product Inquiry;3;3;No;0.88;58.69;81;German;v2.1;No;28/05/2024 23:00;6.47
12337;2901;565;Technical Support;2;2;Yes;0.58;89.25;46;French;v1.1;No;29/05/2024 00:00;9.83
12338;3355;132;Product Inquiry;4;4;Yes;-0.6;51.92;65;English;v2.0;No;29/05/2024 01:00;6.49
12339;2397;191;Others;4;3;Yes;-0.06;86.94;66;English;v2.1;No;29/05/2024 02:00;9.69
12340;4023;358;General Query;5;3;No;0.44;58.07;27;English;v2.1;No;29/05/2024 03:00;6.21
12341;3780;574;Feedback;7;4;Yes;0.33;52.23;64;Spanish;v1.1;No;29/05/2024 04:00;6.22
12342;4080;544;General Query;3;3;Yes;-0.14;78.84;78;English;v1.0;No;29/05/2024 05:00;8.98
12343;2824;193;Product Inquiry;6;1;Yes;0.77;59.92;59;French;v2.1;No;29/05/2024 06:00;6.19
12344;3491;351;Product Inquiry;8;2;Yes;-0.71;60.75;93;Spanish;v1.0;No;29/05/2024 07:00;6.38
12345;4184;226;General Query;8;3;Yes;0.3;78.41;10;English;v2.0;No;29/05/2024 08:00;8.44
12346;2228;362;Others;9;2;Yes;0.03;86.37;10;English;v1.0;No;29/05/2024 09:00;8.84
12347;1404;123;General Query;2;2;Yes;-0.58;86.26;7;English;v1.0;No;29/05/2024 10:00;9.53
12348;2721;59;Technical Support;4;4;Yes;-0.7;75.28;40;French;v1.1;No;29/05/2024 11:00;8.83
12349;3900;42;Technical Support;1;5;Yes;0.41;81.21;96;Spanish;v2.1;No;29/05/2024 12:00;10.02
12350;2220;271;General Query;7;4;Yes;-0.83;88.44;56;French;v1.1;No;29/05/2024 13:00;9.84
12351;3825;309;Others;6;3;Yes;-0.5;99.77;38;French;v2.0;No;29/05/2024 14:00;10.78
12352;4845;221;Product Inquiry;3;2;Yes;-0.71;98.69;51;French;v2.0;No;29/05/2024 15:00;10.67
12353;4831;174;Feedback;5;2;Yes;-0.89;68.93;57;French;v1.0;No;29/05/2024 16:00;7.49
12354;1114;586;Technical Support;3;4;Yes;0.4;87.62;26;Spanish;v2.0;No;29/05/2024 17:00;10.16
12355;4192;125;Product Inquiry;7;5;Yes;-0.59;91.21;60;English;v1.1;No;29/05/2024 18:00;10.42
12356;2676;279;General Query;8;2;No;-0.54;91.67;15;English;v1.1;No;29/05/2024 19:00;8.97
12357;1064;219;Technical Support;8;4;Yes;-0.47;87.19;39;English;v2.1;No;29/05/2024 20:00;9.62
12358;2299;236;General Query;9;4;No;-0.77;85.96;67;English;v1.0;No;29/05/2024 21:00;8.9
12359;1824;430;Product Inquiry;9;3;Yes;-0.22;56.55;10;Spanish;v2.1;No;29/05/2024 22:00;6.16
12360;3286;578;General Query;4;3;No;-0.4;96.1;26;English;v1.0;No;29/05/2024 23:00;10.11
12361;3349;136;General Query;5;4;Yes;-0.85;87.67;15;Spanish;v2.1;No;30/05/2024 00:00;9.97
12362;2415;443;General Query;9;3;No;0.74;96.0;6;English;v2.0;Yes;30/05/2024 01:00;9.6
12363;4593;231;Feedback;5;3;Yes;0.91;82.16;24;French;v2.1;No;30/05/2024 02:00;9.12
12364;1968;174;Product Inquiry;3;2;Yes;-0.38;92.67;20;Spanish;v1.1;No;30/05/2024 03:00;10.07
12365;1368;282;Technical Support;9;4;Yes;0.65;81.03;72;Spanish;v2.1;No;30/05/2024 04:00;8.9
12366;1232;526;Feedback;8;1;Yes;0.36;68.25;78;English;v1.1;No;30/05/2024 05:00;6.82
12367;3242;170;Technical Support;8;2;Yes;0.0;65.29;84;English;v1.1;No;30/05/2024 06:00;6.83
12368;1906;231;General Query;6;2;Yes;-0.65;84.51;10;Other;v2.1;No;30/05/2024 07:00;8.95
12369;4083;211;Product Inquiry;2;5;Yes;-0.66;96.25;9;French;v2.0;No;30/05/2024 08:00;11.42
12370;4977;117;Others;6;1;Yes;0.31;86.03;90;Spanish;v1.1;No;30/05/2024 09:00;8.8
12371;1920;560;General Query;3;3;Yes;0.32;71.15;98;English;v2.0;No;30/05/2024 10:00;8.22
12372;1688;191;Product Inquiry;2;4;Yes;-0.7;86.98;70;English;v2.0;Yes;30/05/2024 11:00;10.2
12373;1176;390;Product Inquiry;6;3;Yes;0.44;75.45;30;English;v1.0;Yes;30/05/2024 12:00;8.35
12374;3264;174;General Query;8;4;Yes;-0.12;74.17;60;English;v1.0;No;30/05/2024 13:00;8.32
12375;2034;159;Others;7;1;No;0.41;79.33;89;Spanish;v1.0;No;30/05/2024 14:00;7.53
12376;2469;275;General Query;4;5;Yes;0.11;95.1;34;Spanish;v1.0;No;30/05/2024 15:00;11.11
12377;1629;435;General Query;8;3;Yes;-0.93;82.3;15;English;v2.1;No;30/05/2024 16:00;8.83
12378;1163;348;Others;8;3;Yes;-0.29;95.58;69;English;v1.0;No;30/05/2024 17:00;10.16
12379;4622;397;Technical Support;7;3;Yes;-0.94;64.74;69;English;v1.0;No;30/05/2024 18:00;7.17
12380;3100;285;General Query;2;4;Yes;0.46;59.7;64;Spanish;v1.1;No;30/05/2024 19:00;7.47
12381;3265;560;General Query;4;2;Yes;-0.63;68.27;53;Spanish;v1.1;No;30/05/2024 20:00;7.53
12382;4789;158;Feedback;3;3;Yes;0.88;86.08;8;English;v1.1;No;30/05/2024 21:00;9.71
12383;4046;531;General Query;7;3;Yes;0.99;80.31;71;Other;v1.0;Yes;30/05/2024 22:00;8.73
